Date, Zonal COMED price, System load forecast, Zonal COMED load foecast,temperature
2013/1/22 12:00,36.414494,113443,14145,22.1504
2013/1/22 13:00,35.091485,112442,13954,22.8704
2013/1/22 14:00,34.26597,111384,13831,21.7004
2013/1/22 15:00,33.110709,111140,13643,21.8804
2013/1/22 16:00,35.592953,113382,13572,21.4304
2013/1/22 17:00,46.696275,119654,13925,20.5304
2013/1/22 18:00,57.190545,123972,14853,19.9004
2013/1/22 19:00,50.217612,124178,15072,19.4504
2013/1/22 20:00,46.582828,122333,14822,18.9104
2013/1/22 21:00,41.66526,118153,14472,18.4604
2013/1/22 22:00,36.694126,111959,13874,17.8304
2013/1/22 23:00,33.001864,106104,12998,17.2004
2013/1/23 0:00,35.071037,103558,12267,16.5704
2013/1/23 1:00,33.877704,102101,11792,15.850399
2013/1/23 2:00,32.938253,101777,11527,13.600399
2013/1/23 3:00,32.987584,102401,11418,13.3304
2013/1/23 4:00,33.264861,104745,11418,13.2404
2013/1/23 5:00,34.769929,110383,11669,13.1504
2013/1/23 6:00,57.264299,119349,12375,13.1504
2013/1/23 7:00,78.690328,124469,13528,13.2404
2013/1/23 8:00,57.104505,123179,14032,13.780399
2013/1/23 9:00,49.122672,120421,13965,15.850399
2013/1/23 10:00,48.674192,118091,13903,17.920399
2013/1/23 11:00,47.543951,115517,13798,19.8104
2013/1/23 12:00,39.391627,113056,13681,21.3404
2013/1/23 13:00,36.787432,111263,13489,22.5104
2013/1/23 14:00,36.343759,109573,13392,21.4304
2013/1/23 15:00,36.007962,108913,13220,21.7004
2013/1/23 16:00,38.700456,110711,13201,21.4304
2013/1/23 17:00,49.95127,117146,13557,20.8904
2013/1/23 18:00,58.870617,122190,14394,20.350399
2013/1/23 19:00,45.370674,122345,14478,19.6304
2013/1/23 20:00,44.171462,120499,14296,18.4604
2013/1/23 21:00,40.147648,116526,13992,17.7404
2013/1/23 22:00,36.698562,110596,13449,17.020401
2013/1/23 23:00,30.658785,104722,12548,16.4804
2013/1/24 0:00,32.286867,100687,12001,16.4804
2013/1/24 1:00,29.597904,98850,11510,16.660398
2013/1/24 2:00,27.452023,98132,11243,15.5804
2013/1/24 3:00,27.661759,98478,11118,16.120401
2013/1/24 4:00,29.44955,100551,11133,16.3904
2013/1/24 5:00,30.854257,105932,11387,16.4804
2013/1/24 6:00,50.437381,114931,12091,16.4804
2013/1/24 7:00,68.704286,120382,13297,16.3904
2013/1/24 8:00,48.988689,119752,13833,16.5704
2013/1/24 9:00,48.255095,118097,13822,18.3704
2013/1/24 10:00,49.346608,116697,13767,20.8904
2013/1/24 11:00,45.210655,114840,13723,22.7804
2013/1/24 12:00,39.051102,112985,13616,24.4004
2013/1/24 13:00,38.432203,111525,13511,25.5704
2013/1/24 14:00,36.928879,110075,13463,25.6604
2013/1/24 15:00,36.262538,109505,13339,25.8404
2013/1/24 16:00,40.177973,111329,13321,25.7504
2013/1/24 17:00,49.847492,117543,13734,24.6704
2013/1/24 18:00,62.234607,122382,14480,23.5004
2013/1/24 19:00,53.73482,122163,14478,22.6904
2013/1/24 20:00,47.039477,120384,14286,21.7904
2013/1/24 21:00,45.048568,116566,13947,20.9804
2013/1/24 22:00,38.38452,110688,13413,20.1704
2013/1/24 23:00,33.888823,104976,12538,19.4504
2013/1/25 0:00,32.913769,101050,11524,18.5504
2013/1/25 1:00,28.060367,99337,11012,17.6504
2013/1/25 2:00,26.389896,98789,10734,16.8404
2013/1/25 3:00,25.81093,99210,10559,16.4804
2013/1/25 4:00,27.083152,101304,10564,16.120401
2013/1/25 5:00,29.952292,106673,10800,15.850399
2013/1/25 6:00,38.617677,115529,11468,15.4904
2013/1/25 7:00,65.141233,120898,12580,15.850399
2013/1/25 8:00,51.670071,120017,13087,16.3004
2013/1/25 9:00,45.752574,117622,13096,17.560398
2013/1/25 10:00,43.82767,115546,13095,19.360401
2013/1/25 11:00,41.845674,112932,13042,21.7904
2013/1/25 12:00,36.269068,110492,12919,23.9504
2013/1/25 13:00,33.727024,108489,12791,25.3004
2013/1/25 14:00,35.342516,106681,12729,24.7604
2013/1/25 15:00,33.622603,105829,12603,24.3104
2013/1/25 16:00,35.567896,107010,12517,22.9604
2013/1/25 17:00,38.363014,111889,12821,21.9704
2013/1/25 18:00,41.548903,115224,13467,21.610401
2013/1/25 19:00,36.408321,114054,13459,21.3404
2013/1/25 20:00,35.89799,111958,13262,21.3404
2013/1/25 21:00,34.591541,108686,12988,21.2504
2013/1/25 22:00,31.373421,103850,12615,21.0704
2013/1/25 23:00,26.473106,98634,11928,20.8904
2013/1/26 0:00,30.641077,96291,11466,19.9004
2013/1/26 1:00,27.567987,94072,10933,18.7304
2013/1/26 2:00,25.314667,92888,10625,17.920399
2013/1/26 3:00,24.580549,92682,10435,17.7404
2013/1/26 4:00,25.894161,93358,10377,17.6504
2013/1/26 5:00,27.423004,95417,10446,17.6504
2013/1/26 6:00,28.897997,98756,10728,18.0104
2013/1/26 7:00,32.268237,102463,11204,18.100399
2013/1/26 8:00,34.989353,104634,11445,18.3704
2013/1/26 9:00,36.704717,105150,11610,20.8904
2013/1/26 10:00,35.584151,104356,11732,23.860401
2013/1/26 11:00,31.200057,102289,11731,26.020401
2013/1/26 12:00,29.397484,99883,11626,27.8204
2013/1/26 13:00,28.170233,97476,11434,29.260399
2013/1/26 14:00,27.616153,95403,11208,30.0704
2013/1/26 15:00,27.00158,94763,11046,30.1604
2013/1/26 16:00,28.085245,96331,11063,29.4404
2013/1/26 17:00,35.997897,102044,11505,27.6404
2013/1/26 18:00,37.367233,106317,12334,25.9304
2013/1/26 19:00,35.474103,106055,12469,25.0304
2013/1/26 20:00,34.097788,105009,12388,24.2204
2013/1/26 21:00,31.62996,102634,12242,23.3204
2013/1/26 22:00,30.336081,99223,11964,22.5104
2013/1/26 23:00,27.336721,95294,11464,21.4304
2013/1/27 0:00,30.890744,93310,11117,20.2604
2013/1/27 1:00,28.978869,91493,10639,19.1804
2013/1/27 2:00,28.773218,90688,10318,18.9104
2013/1/27 3:00,27.918701,90770,10150,18.4604
2013/1/27 4:00,27.881792,91560,10033,18.190401
2013/1/27 5:00,28.645253,93321,10049,18.100399
2013/1/27 6:00,28.996825,96070,10203,18.190401
2013/1/27 7:00,29.377814,98991,10443,18.190401
2013/1/27 8:00,30.932811,100521,10515,19.0904
2013/1/27 9:00,30.904944,100240,10637,22.7804
2013/1/27 10:00,30.552108,98620,10781,26.4704
2013/1/27 11:00,30.022188,96753,10855,29.6204
2013/1/27 12:00,28.7164,95029,10860,32.1404
2013/1/27 13:00,27.982165,93130,10796,34.0304
2013/1/27 14:00,27.472996,91609,10702,35.2004
2013/1/27 15:00,27.366642,91265,10611,35.560402
2013/1/27 16:00,28.576803,93583,10679,35.0204
2013/1/27 17:00,32.041471,100551,11173,32.4104
2013/1/27 18:00,34.442852,105367,11986,30.1604
2013/1/27 19:00,32.539425,105444,12015,27.9104
2013/1/27 20:00,31.899032,104957,11956,26.2904
2013/1/27 21:00,29.812989,102241,11742,25.4804
2013/1/27 22:00,29.188383,98163,11426,25.0304
2013/1/27 23:00,27.202839,93777,10844,24.4904
2013/1/28 0:00,25.076172,87886,10177,24.3104
2013/1/28 1:00,23.511378,86000,9707,24.5804
2013/1/28 2:00,22.912629,85305,9409,26.020401
2013/1/28 3:00,22.786253,85614,9268,26.110401
2013/1/28 4:00,22.664988,87604,9278,27.100399
2013/1/28 5:00,24.106057,92672,9521,28.0004
2013/1/28 6:00,27.991086,101128,10218,28.7204
2013/1/28 7:00,35.571427,106441,11349,28.9004
2013/1/28 8:00,33.872282,106372,11968,29.4404
2013/1/28 9:00,34.286758,105054,12059,30.7004
2013/1/28 10:00,32.712291,103992,12150,32.1404
2013/1/28 11:00,32.329188,102352,12219,33.2204
2013/1/28 12:00,29.762131,100782,12178,33.2204
2013/1/28 13:00,29.261926,99514,12134,33.8504
2013/1/28 14:00,28.438917,98214,12139,34.3904
2013/1/28 15:00,28.075957,97596,12094,33.8504
2013/1/28 16:00,30.013013,99144,12132,33.8504
2013/1/28 17:00,34.650327,104314,12649,33.5804
2013/1/28 18:00,33.382147,106532,13169,33.7604
2013/1/28 19:00,31.34021,105042,12917,34.6604
2013/1/28 20:00,30.569076,103111,12706,35.2904
2013/1/28 21:00,27.583284,99094,12443,36.4604
2013/1/28 22:00,26.449827,93054,11938,37.5404
2013/1/28 23:00,24.458758,86751,11096,38.3504
2013/1/29 0:00,21.118066,80960,10003,39.5204
2013/1/29 1:00,18.994266,78297,9436,40.6004
2013/1/29 2:00,17.837956,76997,9088,39.9704
2013/1/29 3:00,17.985221,76721,8895,39.8804
2013/1/29 4:00,18.02424,78263,8838,39.1604
2013/1/29 5:00,19.462083,83202,9047,38.7104
2013/1/29 6:00,23.833511,92020,9718,38.0804
2013/1/29 7:00,26.620732,97545,10862,37.810402
2013/1/29 8:00,27.049375,97443,11504,38.6204
2013/1/29 9:00,27.352096,96586,11653,40.7804
2013/1/29 10:00,27.458145,95850,11783,44.1104
2013/1/29 11:00,27.769142,94755,11914,46.6304
2013/1/29 12:00,26.857847,93601,11914,47.9804
2013/1/29 13:00,26.49617,92730,11911,47.3504
2013/1/29 14:00,25.946371,91790,11937,50.4104
2013/1/29 15:00,25.526923,91130,11877,50.5004
2013/1/29 16:00,26.496571,92547,11882,49.6904
2013/1/29 17:00,27.977869,97217,12267,47.8004
2013/1/29 18:00,29.277409,98890,12683,45.2804
2013/1/29 19:00,28.138067,97852,12538,43.6604
2013/1/29 20:00,27.532271,96042,12291,42.8504
2013/1/29 21:00,25.567465,92121,11974,42.220398
2013/1/29 22:00,23.052383,86130,11431,41.8604
2013/1/29 23:00,21.309445,79849,10590,41.6804
2013/1/30 0:00,17.975354,74721,9947,41.9504
2013/1/30 1:00,16.81818,71954,9398,42.1304
2013/1/30 2:00,15.047182,70494,9102,41.9504
2013/1/30 3:00,14.771592,70146,8930,42.310402
2013/1/30 4:00,15.284812,71562,8909,43.1204
2013/1/30 5:00,17.301812,76384,9147,44.560402
2013/1/30 6:00,23.384874,85239,9823,46.990402
2013/1/30 7:00,24.858642,91090,11034,48.8804
2013/1/30 8:00,24.976831,91708,11778,51.5804
2013/1/30 9:00,25.249417,91512,11978,54.7304
2013/1/30 10:00,26.130585,91479,12110,56.3504
2013/1/30 11:00,25.802628,91059,12243,57.8804
2013/1/30 12:00,25.128584,90402,12230,58.420403
2013/1/30 13:00,24.815631,90056,12218,58.780403
2013/1/30 14:00,24.461885,89554,12279,63.1904
2013/1/30 15:00,24.117586,89362,12257,63.910397
2013/1/30 16:00,24.906941,91174,12364,64.0004
2013/1/30 17:00,28.190602,95966,12901,63.460396
2013/1/30 18:00,30.130818,97529,13534,62.6504
2013/1/30 19:00,27.93621,96397,13383,61.3904
2013/1/30 20:00,27.121128,94688,13197,60.4004
2013/1/30 21:00,25.737491,91126,12948,59.6804
2013/1/30 22:00,23.588074,85316,12497,59.5904
2013/1/30 23:00,21.479784,79122,11672,59.6804
2013/1/31 0:00,20.621615,76128,11206,59.6804
2013/1/31 1:00,19.022419,73770,10728,60.040398
2013/1/31 2:00,17.790784,72765,10459,59.8604
2013/1/31 3:00,18.168902,72787,10315,59.7704
2013/1/31 4:00,19.281551,74549,10356,58.060402
2013/1/31 5:00,20.982571,79969,10598,54.4604
2013/1/31 6:00,27.481315,89265,11270,50.1404
2013/1/31 7:00,28.126635,95966,12433,45.0104
2013/1/31 8:00,28.190219,97232,13061,41.7704
2013/1/31 9:00,28.443902,97711,13177,40.240402
2013/1/31 10:00,29.173661,98346,13308,39.8804
2013/1/31 11:00,28.943391,98385,13416,40.1504
2013/1/31 12:00,28.30649,98071,13398,40.6004
2013/1/31 13:00,28.31996,97847,13364,41.1404
2013/1/31 14:00,27.80991,97510,13393,43.2104
2013/1/31 15:00,27.61358,97652,13338,41.8604
2013/1/31 16:00,28.353354,100416,13404,40.060402
2013/1/31 17:00,33.908741,107045,13981,37.810402
2013/1/31 18:00,37.873713,109573,14809,35.9204
2013/1/31 19:00,33.408688,108755,14655,34.7504
2013/1/31 20:00,32.884279,107878,14373,33.6704
2013/1/31 21:00,30.659676,104921,14104,32.5004
2013/1/31 22:00,28.502592,99335,13599,31.3304
2013/1/31 23:00,27.038956,93602,12806,30.6104
2013/2/1 0:00,26.815242,91133,12252,30.1604
2013/2/1 1:00,25.988822,88946,11808,29.8004
2013/2/1 2:00,25.61246,88291,11544,28.9904
2013/2/1 3:00,25.41409,88629,11414,28.5404
2013/2/1 4:00,25.990867,90749,11458,28.0004
2013/2/1 5:00,27.800512,96100,11681,27.9104
2013/2/1 6:00,36.086944,104731,12338,28.5404
2013/2/1 7:00,42.193948,110973,13507,28.9004
2013/2/1 8:00,40.410645,111952,14041,29.260399
2013/2/1 9:00,40.717395,111553,14079,29.5304
2013/2/1 10:00,39.403124,111317,14077,29.5304
2013/2/1 11:00,38.754873,110443,14086,29.8904
2013/2/1 12:00,36.019724,109247,13962,30.9704
2013/2/1 13:00,34.744243,108227,13783,31.2404
2013/2/1 14:00,33.835748,107337,13686,31.0604
2013/2/1 15:00,33.50079,106973,13515,30.7004
2013/2/1 16:00,34.121651,109016,13456,29.8904
2013/2/1 17:00,40.747845,114995,13842,28.9004
2013/2/1 18:00,47.543883,117561,14695,27.7304
2013/2/1 19:00,42.066122,115920,14608,26.920399
2013/2/1 20:00,41.041449,114050,14272,26.3804
2013/2/1 21:00,38.25804,111188,13892,25.7504
2013/2/1 22:00,36.393042,106483,13441,25.2104
2013/2/1 23:00,32.120006,101422,12721,24.7604
2013/2/2 0:00,30.833481,97452,12012,24.2204
2013/2/2 1:00,28.362119,95171,11439,23.770401
2013/2/2 2:00,27.616333,94107,11101,21.7004
2013/2/2 3:00,27.362055,93876,10875,20.9804
2013/2/2 4:00,27.425732,94667,10768,20.2604
2013/2/2 5:00,27.949088,96804,10803,19.6304
2013/2/2 6:00,31.097332,100314,11022,19.0904
2013/2/2 7:00,36.484615,103977,11440,18.6404
2013/2/2 8:00,39.861589,106153,11682,18.9104
2013/2/2 9:00,38.659796,106607,11887,20.6204
2013/2/2 10:00,37.667485,105713,12094,22.8704
2013/2/2 11:00,34.272542,103908,12123,25.3904
2013/2/2 12:00,31.979543,101515,12034,27.4604
2013/2/2 13:00,31.018945,99154,11856,28.9904
2013/2/2 14:00,30.237392,97388,11612,29.350399
2013/2/2 15:00,29.976179,96884,11474,29.350399
2013/2/2 16:00,31.041499,98633,11473,28.6304
2013/2/2 17:00,34.983861,104149,11850,27.7304
2013/2/2 18:00,37.689015,107480,12658,26.7404
2013/2/2 19:00,35.341677,106552,12771,26.4704
2013/2/2 20:00,33.612112,105165,12658,26.3804
2013/2/2 21:00,32.335385,102434,12421,26.200401
2013/2/2 22:00,30.133142,98509,12104,26.020401
2013/2/2 23:00,27.554987,94077,11595,25.7504
2013/2/3 0:00,28.644413,90972,11248,25.3904
2013/2/3 1:00,27.442931,88636,10794,24.9404
2013/2/3 2:00,26.460672,87620,10516,25.4804
2013/2/3 3:00,25.926699,87246,10348,25.4804
2013/2/3 4:00,25.265394,87678,10279,24.9404
2013/2/3 5:00,25.934809,89252,10324,24.5804
2013/2/3 6:00,26.358882,91899,10511,23.860401
2013/2/3 7:00,28.642854,94940,10830,23.6804
2013/2/3 8:00,29.471848,97158,10898,24.7604
2013/2/3 9:00,29.93422,97935,11099,27.100399
2013/2/3 10:00,29.669799,97287,11265,29.1704
2013/2/3 11:00,29.180951,96056,11350,30.8804
2013/2/3 12:00,29.012081,94910,11349,31.2404
2013/2/3 13:00,28.484943,93538,11303,32.0504
2013/2/3 14:00,28.1746,92357,11233,33.0404
2013/2/3 15:00,28.182605,92240,11171,32.8604
2013/2/3 16:00,28.842219,94308,11243,32.8604
2013/2/3 17:00,32.464228,100305,11732,31.4204
2013/2/3 18:00,37.086949,104962,12620,29.350399
2013/2/3 19:00,35.903824,104996,12764,27.5504
2013/2/3 20:00,34.50035,104480,12724,26.110401
2013/2/3 21:00,33.221579,101683,12493,25.9304
2013/2/3 22:00,31.223662,97601,12152,26.8304
2013/2/3 23:00,29.29968,93231,11569,27.5504
2013/2/4 0:00,29.816374,91940,11372,27.5504
2013/2/4 1:00,28.692942,90672,10981,26.920399
2013/2/4 2:00,28.305394,90501,10765,25.5704
2013/2/4 3:00,28.611049,91416,10687,24.3104
2013/2/4 4:00,28.69193,93902,10734,23.5004
2013/2/4 5:00,30.432611,99694,11022,23.0504
2013/2/4 6:00,41.806081,108796,11711,22.7804
2013/2/4 7:00,52.137556,114479,12842,22.600399
2013/2/4 8:00,44.587971,114430,13383,23.0504
2013/2/4 9:00,42.820146,112776,13462,24.6704
2013/2/4 10:00,38.953886,111262,13503,26.3804
2013/2/4 11:00,37.005029,109301,13507,28.4504
2013/2/4 12:00,34.052747,107367,13434,29.8904
2013/2/4 13:00,32.523273,105893,13336,31.1504
2013/2/4 14:00,31.855797,104481,13286,31.8704
2013/2/4 15:00,31.677417,103897,13201,32.3204
2013/2/4 16:00,32.7329,105439,13186,32.2304
2013/2/4 17:00,40.353692,111022,13526,30.8804
2013/2/4 18:00,50.857369,114973,14157,28.6304
2013/2/4 19:00,38.193381,114558,14142,27.2804
2013/2/4 20:00,36.181688,112946,14002,26.4704
2013/2/4 21:00,34.321246,109025,13733,26.2904
2013/2/4 22:00,32.30179,103084,13189,27.6404
2013/2/4 23:00,30.171307,97091,12329,28.360401
2013/2/5 0:00,27.441216,92330,11668,28.5404
2013/2/5 1:00,26.608734,90363,11199,28.6304
2013/2/5 2:00,26.025637,89643,10902,28.5404
2013/2/5 3:00,25.925421,89924,10772,28.6304
2013/2/5 4:00,25.981574,91909,10777,28.9004
2013/2/5 5:00,27.675871,97384,11041,29.0804
2013/2/5 6:00,37.559577,106318,11739,28.7204
2013/2/5 7:00,40.054395,111557,12866,28.8104
2013/2/5 8:00,36.560531,110826,13340,29.350399
2013/2/5 9:00,35.599664,109074,13353,30.520401
2013/2/5 10:00,34.482127,107501,13313,33.0404
2013/2/5 11:00,31.889091,105555,13299,34.3904
2013/2/5 12:00,30.991436,103694,13191,35.2004
2013/2/5 13:00,30.058125,102241,13052,36.1904
2013/2/5 14:00,29.703331,100761,12976,35.7404
2013/2/5 15:00,29.614703,99983,12818,36.0104
2013/2/5 16:00,29.915697,101471,12796,35.2904
2013/2/5 17:00,33.189194,106739,13107,33.6704
2013/2/5 18:00,36.391232,110686,13749,32.3204
2013/2/5 19:00,33.446756,110665,13724,31.5104
2013/2/5 20:00,32.314633,109325,13556,31.3304
2013/2/5 21:00,30.922451,105668,13302,31.0604
2013/2/5 22:00,29.432279,99922,12767,30.520401
2013/2/5 23:00,26.309409,94126,11905,30.4304
2013/2/6 0:00,26.843916,87575,11345,29.7104
2013/2/6 1:00,26.199343,85432,10839,29.4404
2013/2/6 2:00,25.874969,84497,10553,29.5304
2013/2/6 3:00,26.048375,84642,10418,28.2704
2013/2/6 4:00,26.232116,86536,10427,27.4604
2013/2/6 5:00,28.009139,91980,10672,27.0104
2013/2/6 6:00,33.379239,101024,11331,27.1904
2013/2/6 7:00,37.645375,106566,12389,27.0104
2013/2/6 8:00,36.86839,106374,12870,28.7204
2013/2/6 9:00,36.319236,105248,12898,33.1304
2013/2/6 10:00,34.336143,104242,12906,35.470398
2013/2/6 11:00,32.732008,102898,12893,37.810402
2013/2/6 12:00,32.283728,101430,12788,39.0704
2013/2/6 13:00,31.790276,100322,12645,39.7004
2013/2/6 14:00,31.010457,99217,12590,39.4304
2013/2/6 15:00,30.84604,98829,12442,39.5204
2013/2/6 16:00,30.484156,100822,12453,38.9804
2013/2/6 17:00,34.413099,106537,12818,37.0904
2013/2/6 18:00,41.450741,110138,13494,33.8504
2013/2/6 19:00,38.842716,109778,13455,31.8704
2013/2/6 20:00,36.074888,108494,13343,30.2504
2013/2/6 21:00,32.752165,105067,13134,28.7204
2013/2/6 22:00,29.852257,99588,12664,27.8204
2013/2/6 23:00,27.557364,93852,11846,27.1904
2013/2/7 0:00,26.177214,89568,10972,26.7404
2013/2/7 1:00,25.322744,87683,10426,26.020401
2013/2/7 2:00,25.068071,87136,10099,26.3804
2013/2/7 3:00,25.162215,87598,9920,26.200401
2013/2/7 4:00,25.200384,89856,9904,26.110401
2013/2/7 5:00,28.061639,95638,10138,25.7504
2013/2/7 6:00,33.586975,105140,10806,26.110401
2013/2/7 7:00,39.492074,110423,11960,26.200401
2013/2/7 8:00,34.108633,109257,12518,27.7304
2013/2/7 9:00,33.376788,106728,12598,29.5304
2013/2/7 10:00,32.916019,104480,12643,31.4204
2013/2/7 11:00,30.762746,102093,12700,33.4004
2013/2/7 12:00,30.233369,99856,12617,34.8404
2013/2/7 13:00,29.83117,98344,12539,35.6504
2013/2/7 14:00,29.325287,96961,12513,36.3704
2013/2/7 15:00,29.2129,96315,12423,35.8304
2013/2/7 16:00,29.992953,98057,12410,35.2004
2013/2/7 17:00,33.382669,103594,12710,33.4004
2013/2/7 18:00,37.967582,106667,13244,31.6004
2013/2/7 19:00,34.932782,106036,13195,30.520401
2013/2/7 20:00,34.026067,104699,13043,29.9804
2013/2/7 21:00,30.528805,101131,12776,29.7104
2013/2/7 22:00,27.732795,95269,12290,29.8004
2013/2/7 23:00,25.832432,89211,11472,30.4304
2013/2/8 0:00,25.031115,85188,10722,31.6004
2013/2/8 1:00,23.695608,82798,10205,32.6804
2013/2/8 2:00,22.94246,81618,9896,33.2204
2013/2/8 3:00,22.790278,81457,9730,34.2104
2013/2/8 4:00,23.239405,83035,9723,35.1104
2013/2/8 5:00,25.284851,88045,9949,36.4604
2013/2/8 6:00,29.803908,96765,10620,37.4504
2013/2/8 7:00,32.449415,102155,11740,37.810402
2013/2/8 8:00,34.094908,102433,12345,38.8004
2013/2/8 9:00,34.280511,101781,12475,39.7004
2013/2/8 10:00,34.648021,101192,12595,40.7804
2013/2/8 11:00,33.881007,99938,12654,41.1404
2013/2/8 12:00,32.049009,98521,12597,41.4104
2013/2/8 13:00,31.017212,97385,12516,40.6004
2013/2/8 14:00,30.337752,96225,12522,35.470398
2013/2/8 15:00,30.241866,95598,12402,34.6604
2013/2/8 16:00,31.764467,96754,12377,34.3004
2013/2/8 17:00,35.845937,100776,12720,34.1204
2013/2/8 18:00,42.969444,103428,13230,33.9404
2013/2/8 19:00,40.308703,102250,13200,33.6704
2013/2/8 20:00,36.904928,100662,12970,33.2204
2013/2/8 21:00,33.312478,97808,12690,32.9504
2013/2/8 22:00,29.626625,93250,12303,33.2204
2013/2/8 23:00,27.801662,88225,11634,33.2204
2013/2/9 0:00,27.656511,86983,11171,33.0404
2013/2/9 1:00,25.596079,84635,10622,32.5904
2013/2/9 2:00,24.768665,83444,10270,32.4104
2013/2/9 3:00,24.405983,83311,10072,31.9604
2013/2/9 4:00,23.568912,84102,9994,31.2404
2013/2/9 5:00,24.367391,86541,10054,30.4304
2013/2/9 6:00,28.080723,90310,10294,29.260399
2013/2/9 7:00,30.493086,94135,10718,27.2804
2013/2/9 8:00,33.07937,96542,10901,25.4804
2013/2/9 9:00,34.189625,97527,11059,25.2104
2013/2/9 10:00,34.03998,97075,11181,26.200401
2013/2/9 11:00,32.593525,95519,11182,28.1804
2013/2/9 12:00,31.017066,93400,11064,30.2504
2013/2/9 13:00,29.822652,91239,10871,31.8704
2013/2/9 14:00,29.139749,89383,10669,32.4104
2013/2/9 15:00,29.259239,88725,10547,32.6804
2013/2/9 16:00,29.081562,90193,10585,32.0504
2013/2/9 17:00,31.896527,95532,11123,30.520401
2013/2/9 18:00,38.384229,99420,11870,28.4504
2013/2/9 19:00,36.166526,99382,11894,26.8304
2013/2/9 20:00,34.454983,98774,11780,25.5704
2013/2/9 21:00,32.381845,96895,11696,24.4004
2013/2/9 22:00,30.203082,93504,11448,23.3204
2013/2/9 23:00,27.911349,89554,10971,22.1504
2013/2/10 0:00,25.367493,87182,10448,20.9804
2013/2/10 1:00,23.836439,85326,9952,19.7204
2013/2/10 2:00,20.965847,84479,9629,19.1804
2013/2/10 3:00,19.905573,84522,9442,17.6504
2013/2/10 4:00,20.331673,85316,9331,17.6504
